uid,pid
989,47585
989,44469
989,99059
989,71650
989,9386
989,78323
989,20424
989,49105
989,21476
989,35407
970,30110
970,28599
970,56168
970,11928
970,45224
970,69371
970,88512
970,26611
970,62962
970,71561
970,33245
970,57631
970,95963
970,57484
970,45414
970,52323
970,94658
970,82431
970,75324
970,89763
970,11907
970,74349
970,35070
970,89965
970,66096
970,82687
970,26110
970,50411
970,38290
970,88396
970,36512
970,81700
970,51701
970,6059
970,62765
970,51077
970,78979
970,14321
970,8773
970,73368
970,77125
970,7492
970,91295
970,31295
970,54332
970,20318
970,57392
970,7435
970,56190
970,3755
570,96522
570,12899
570,45407
570,66335
570,79739
570,54250
570,45934
570,24698
570,73005
570,99523
570,40367
570,4895
570,38306
570,51489
570,84798
570,70423
570,96363
570,24012
570,27602
570,81833
570,78451
570,80125
570,78589
570,29309
570,31469
570,97419
570,26660
570,93999
570,14164
570,91613
570,58439
570,27573
570,97191
570,6349
570,93940
570,91318
570,31068
570,59583
570,61684
570,57390
570,69948
570,54458
570,80419
570,98183
570,6743
570,82762
570,28716
570,31104
570,55280
570,47734
88,53491
88,86718
88,89207
88,88674
88,13004
88,44860
88,99012
88,67876
88,37823
88,48544
88,74707
88,96899
88,56958
88,2427
88,2909
88,60867
88,27662
88,48509
88,73733
88,11054
88,43814
88,57611
88,44385
88,74519
88,14981
88,83241
88,23505
88,86427
88,67838
88,55930
88,8607
88,64684
88,20554
88,29931
88,11756
88,17918
88,24206
88,69339
88,75377
88,75075
88,90636
88,82542
88,95939
88,6419
88,13058
88,81238
88,31735
88,62077
88,58224
88,18552
14,54985
14,88152
14,24857
14,72205
14,34825
14,91641
14,73427
14,48801
14,91911
14,80211
14,97454
14,4780
14,21991
14,76897
14,72120
14,43455
14,70454
14,32542
14,53290
14,49791
14,22833
14,92217
14,63776
14,27865
14,61744
14,64973
14,68579
14,40884
14,25154
14,19751
14,58124
14,68334
14,63144
14,26005
14,51591
14,57252
14,33585
14,76508
14,68240
14,14445
14,60629
14,9921
14,50690
14,54702
14,50811
14,32805
14,65751
14,68472
14,33743
14,36516
414,97221
414,14304
414,34037
414,51474
414,48901
414,44049
414,17407
414,58326
414,132
414,66862
414,7751
414,75351
414,31225
414,67270
414,67
414,83422
414,62906
414,60075
414,72174
414,92710
414,80278
414,18050
414,54775
414,38128
414,58271
414,36077
414,39078
414,21549
414,51315
414,57546
414,34198
414,67234
414,34287
414,7494
414,86352
414,72674
414,69616
414,20721
414,27006
414,72913
414,91682
414,79229
414,78666
414,56228
414,12429
414,49216
414,63796
414,84388
414,16138
414,65614
914,7849
914,57964
914,87283
914,23086
914,98310
914,28447
914,74902
914,30423
914,38351
914,29582
914,34197
914,23611
914,74788
914,67934
914,63442
914,11736
914,1862
914,90547
914,6893
914,39209
914,56845
914,51262
914,32725
914,60409
914,97577
914,12560
914,64071
914,86418
914,91771
914,70673
914,65739
914,10713
914,35354
914,11866
914,69465
914,25770
914,73529
914,73406
914,8313
914,39004
914,42011
914,30851
914,92760
914,32202
914,30445
914,65517
914,36173
914,16596
914,51888
914,88405
735,67073
735,51136
735,90590
735,35047
735,96209
735,16636
735,94319
735,52432
735,1379
735,27730
735,94173
735,90597
735,77526
735,11664
735,9919
735,53383
735,74293
735,37294
735,67609
735,23959
735,34962
735,9254
735,24153
735,28548
735,11540
735,61742
735,95165
735,68837
735,60311
735,22200
735,83105
735,82714
735,20385
735,10573
735,49666
735,12498
735,9233
735,37561
735,27982
735,40118
735,5369
735,3220
735,20100
735,56628
735,43296
735,84336
735,83583
735,37061
735,90610
735,73478
164,28494
164,77065
164,72414
164,68825
164,49463
164,65373
164,89302
164,89842
164,42507
164,52971
164,61164
164,47262
164,40343
164,15153
164,90345
164,38570
164,57936
164,60357
164,1376
164,48868
164,40997
164,1723
164,90582
164,14829
164,38282
164,97772
164,38346
164,28271
164,53467
164,5142
164,44134
164,88335
164,70733
164,18090
164,99296
164,99908
164,43559
164,52109
164,24158
164,16071
164,27820
164,81017
164,54710
164,95170
164,95431
164,52508
164,8996
164,2091
164,64395
164,48360
853,8141
853,40584
853,62867
853,13934
853,8849
853,67872
853,97975
853,72091
853,89710
853,37805
853,34699
853,26485
853,23081
853,33428
853,69908
853,90411
853,50225
853,2819
853,5343
853,31673
853,79902
853,61989
853,18870
853,18659
853,82183
853,1219
853,84714
853,31961
853,99555
853,17838
853,23314
853,92726
853,83793
853,55013
853,94174
853,97263
853,31205
853,48648
853,91937
853,63968
853,76968
853,36786
853,71103
853,96692
853,68035
853,89640
853,45349
853,52180
853,90178
853,9042
462,58430
462,4801
462,18854
462,78159
462,27051
462,96801
462,47614
462,72424
462,3095
462,20931
462,58788
462,25069
462,26003
462,50859
462,43423
462,93768
462,75849
462,7703
462,12218
462,94489
462,35234
462,69803
462,41289
462,66389
462,17767
462,86036
462,6317
462,41104
462,23535
462,65664
462,65311
462,41515
462,1116
462,13861
462,4725
462,42321
462,9969
462,88144
462,61221
462,52553
462,92628
462,8265
462,56995
462,50667
462,62517
462,2023
462,47758
462,63746
462,66043
462,95665
241,18084
241,94184
241,89259
241,17523
241,19625
241,92786
241,32631
241,8902
241,65497
241,88468
241,52520
241,99541
241,42700
241,37854
241,38660
241,46036
241,77344
241,67536
241,83779
241,49964
241,20618
241,56581
241,36896
241,89080
241,77154
241,4636
241,16331
241,43529
241,44801
241,48631
241,48681
241,96779
241,35162
241,47624
241,85945
241,97159
241,90606
241,74454
241,44900
241,99665
241,58231
241,54900
241,22808
241,23718
241,13310
241,73011
241,20038
241,95078
241,56346
241,80041
714,37717
714,52044
714,83964
714,48363
714,38914
714,44082
714,49274
714,30262
714,44964
714,36967
714,58455
714,4606
714,58212
714,92208
714,94376
714,89817
714,91335
714,65762
714,88890
714,80232
714,83268
714,85419
714,40601
714,11689
714,87791
714,64365
714,24352
714,42256
714,93642
714,77908
714,71813
714,73209
714,71784
714,12073
714,42489
714,10046
714,12042
714,75620
714,17854
714,40970
714,18625
714,3375
714,13463
714,13545
714,88365
714,89949
714,90665
714,84472
714,15306
714,99511
643,75098
643,24242
643,62363
643,68804
643,9963
643,49128
643,83929
643,8862
643,30730
643,26836
643,19945
643,10017
643,51542
643,80612
643,73476
643,85608
643,64891
643,64514
643,51240
643,60656
643,81560
643,96800
643,94449
643,1234
643,92445
643,61070
643,56420
643,79242
643,37908
643,15967
643,64899
643,54662
643,83133
643,39156
643,26526
643,46328
643,73726
643,3617
643,79727
643,38964
643,11769
643,73708
643,44647
643,82256
643,18917
643,40027
643,89671
643,47284
643,157
643,19391
785,94684
785,36589
785,24222
785,98230
785,35626
785,13661
785,24015
785,99913
785,71503
785,72690
785,3007
785,70622
785,75109
785,93358
785,63649
785,53127
785,11614
785,33363
785,48700
785,22350
785,47892
785,61261
785,75723
785,71760
785,97467
785,99710
785,72831
785,39062
785,10902
785,77722
785,34656
785,95996
785,48280
785,69280
785,24292
785,4430
785,35588
785,96377
785,18603
785,23026
785,53016
785,13589
785,73311
785,46081
785,79633
785,50597
785,62140
785,61145
785,4890
785,94622
875,52741
875,14945
875,96767
875,96826
875,97350
875,25462
875,63941
875,48762
875,51959
875,41153
875,61548
875,3515
875,16255
875,33473
875,60973
875,48516
875,83436
875,84691
875,7852
875,60132
875,259
875,59914
875,7957
875,25630
875,91575
875,97411
875,50355
875,21873
875,19095
875,4929
875,31188
875,72003
875,17283
875,47321
875,96096
875,46675
875,78762
875,54617
875,22357
875,98334
875,13585
875,38643
875,56825
875,84711
875,54786
875,23390
875,57638
875,53179
875,73551
875,98044
33,67273
33,27424
33,88265
33,93789
33,82386
33,9696
33,58319
33,79425
33,48282
33,64654
33,77205
33,89887
33,1399
33,80303
33,92339
33,6863
33,4494
33,81917
33,82578
33,43471
33,9767
33,87371
33,6243
33,70055
33,80505
33,16344
33,36867
33,82678
33,80255
33,62810
33,18287
33,70090
33,57833
33,1775
33,62165
33,94923
33,54179
33,55836
33,52886
33,52137
33,11929
33,50039
33,48485
33,93725
33,92776
33,33538
33,69328
33,77723
33,83003
33,69707
998,7926
998,4902
998,8079
998,65368
998,5144
998,29437
998,501
998,25783
998,47431
998,52729
998,91476
998,13625
998,45947
998,8829
998,27768
998,88869
998,38373
998,84108
998,90389
998,32314
998,74595
998,32736
998,31153
998,18671
998,99786
998,59931
998,23388
998,18188
998,99636
998,21951
998,61956
998,90043
998,25318
998,86404
998,56532
998,59854
998,27252
998,31657
998,85029
998,54656
998,2716
998,52540
998,4379
998,52707
998,56358
998,54504
998,79524
998,70916
998,90842
998,40461
552,26279
552,69684
552,63163
552,56994
552,50367
552,11713
552,43616
552,14634
552,21687
552,85265
552,59302
552,32741
552,34146
552,99847
552,72712
552,6112
552,82856
552,55995
552,55489
552,20464
552,30127
552,18532
552,98078
552,66558
552,93881
552,52156
552,3223
552,31365
552,48401
552,49761
552,32565
552,71891
552,79481
552,15939
552,404
552,22006
552,98185
552,94203
552,68483
552,64781
552,29648
552,58778
552,8554
552,44997
552,3253
552,88873
552,48649
552,95327
552,50972
552,51294
309,71079
309,85720
309,38547
309,86488
309,7271
309,76454
309,58088
309,95859
309,67963
309,87808
309,32307
309,55090
309,47540
309,28779
309,19255
309,54709
309,46427
309,86159
309,57941
309,54611
309,96041
309,60019
309,42792
309,90057
309,19010
309,21565
309,6744
309,34913
309,71446
309,40202
309,94668
309,68864
309,16215
309,48081
309,79958
309,69823
309,65921
309,59138
309,76396
309,3825
309,65718
309,92367
309,80249
309,18840
309,15537
309,93636
309,76048
309,91301
309,46944
309,12772
189,4938
189,44207
189,98762
189,35745
189,90722
189,68868
189,6924
189,76227
189,53797
189,86760
189,33897
189,27637
189,27220
189,17118
189,35925
189,1213
189,81718
189,36450
189,21191
189,65749
189,74819
189,46413
189,38839
189,85316
189,38542
189,35445
189,70520
189,41525
189,16465
189,20947
189,6078
189,52763
189,29706
189,48897
189,63674
189,78859
189,5444
189,34679
189,27691
189,23890
189,8640
189,17658
189,55954
189,38690
189,1679
189,6274
189,32550
189,14816
189,32909
189,4225
506,21496
506,27204
506,48642
506,1863
506,32036
506,76848
506,38489
506,50382
506,11455
506,65231
506,1714
506,98716
506,94386
506,24505
506,62318
506,71555
506,59123
506,16754
506,76044
506,29553
506,57046
506,40322
506,58401
506,15475
506,8337
506,77839
506,59805
506,93397
506,18162
506,52438
506,12473
506,33824
506,96804
506,25389
506,40078
506,70706
506,32027
506,95877
506,8470
506,86950
506,52270
506,79092
506,34481
506,35844
506,28749
506,92428
506,65384
506,6411
506,8544
506,96470
267,75575
267,48777
267,63569
267,43363
267,33443
267,49220
267,34835
267,37403
267,39104
267,14551
267,40371
267,24227
267,65707
267,16129
267,26960
267,22537
267,91899
267,29021
267,51167
267,58188
267,77870
267,32274
267,64985
267,29503
267,2513
267,94846
267,73617
267,70260
267,70676
267,29215
267,38228
267,50829
267,56528
267,88449
267,25855
267,28370
267,83971
267,16349
267,39792
267,47930
267,62472
267,3768
267,4719
267,79187
267,14544
267,41921
267,72239
267,21600
267,39572
267,25759
727,89646
727,54827
727,72710
727,48246
727,6350
727,86773
727,19176
727,78975
727,88416
727,24229
727,25520
727,75053
727,62510
727,8665
727,82671
727,74945
727,8433
727,92582
727,12874
727,6774
727,14257
727,13611
727,19309
727,32281
727,97346
727,85973
727,45170
727,1158
727,46947
727,50778
727,25540
727,59483
727,52469
727,48814
727,59958
727,46451
727,76525
727,44529
727,52974
727,86288
727,42343
727,69728
727,23760
727,15176
727,61819
727,92557
727,84410
727,5917
727,74572
727,58289
247,38271
247,43268
247,96518
247,12000
247,68557
247,76964
247,68433
247,5070
247,26852
247,624
247,42413
247,40258
247,71266
247,16233
247,23565
247,61857
247,12081
247,31995
247,64715
247,52586
247,82361
247,11080
247,87832
247,87248
247,10443
247,79830
247,45790
247,78
247,36185
247,74967
247,95194
247,62599
247,45904
247,19144
247,61902
247,1954
247,14313
247,14268
247,91900
247,5991
247,32181
247,1178
247,55624
247,37729
247,28347
247,82487
247,92513
247,58595
247,86550
247,91677
372,79884
372,72899
372,82949
372,75456
372,5623
372,56928
372,57238
372,81841
372,56794
372,94769
372,77262
372,92163
372,80951
372,82236
372,53741
372,94796
372,629
372,56472
372,89755
372,58247
372,53151
372,55457
372,69787
372,18786
372,11219
372,58998
372,95588
372,94095
372,48389
372,70524
372,8870
372,49072
372,81285
372,55337
372,62757
372,30278
372,5688
372,97729
372,68441
372,11468
372,39094
372,25730
372,62656
372,28489
372,77787
372,7200
372,64145
372,44571
372,63507
372,40450
810,22732
810,82219
810,90552
810,6310
810,17259
810,84716
810,67492
810,83703
810,84616
810,89296
810,97237
810,68286
810,19291
810,70077
810,634
810,6327
810,85013
810,69307
810,29112
810,16741
810,10557
810,38961
810,60359
810,74121
810,40188
810,11224
810,79310
810,52141
810,44879
810,77198
810,64443
810,80195
810,74952
810,64935
810,1020
810,58707
810,44356
810,21242
810,97368
810,65890
810,97401
810,35908
810,43930
810,10204
810,90707
810,78459
810,15357
810,25439
810,55792
810,8663
195,70451
195,87617
195,19915
195,54898
195,96288
195,64626
195,72713
195,63885
195,53288
195,95157
195,46794
195,89514
195,63626
195,64147
195,958
195,47257
195,71825
195,20740
195,17716
195,97822
195,77794
195,32588
195,24150
195,41740
195,25061
195,6840
195,94853
195,48481
195,63155
195,15274
195,7004
195,95756
195,3048
195,44297
195,12709
195,33812
195,10763
195,15831
195,27033
195,8299
195,91102
195,91123
195,70999
195,86623
195,12201
195,73621
195,82153
195,82000
195,3721
195,24661
547,867
547,31298
547,10669
547,59912
547,42468
547,39546
547,596
547,69385
547,84115
547,6690
547,46746
547,17339
547,31095
547,24169
547,34235
547,97750
547,7662
547,64872
547,95722
547,1140
547,55754
547,59158
547,18783
547,76972
547,82396
547,17341
547,44358
547,57386
547,24014
547,8207
547,2908
547,84456
547,106
547,51334
547,79514
547,1844
547,94741
547,34471
547,64383
547,7269
547,49318
547,87665
547,32114
547,73350
547,64641
547,17445
547,94972
547,64884
547,80758
547,78866
704,5715
704,22590
704,5900
704,1995
704,60533
704,39505
704,32139
704,44294
704,22881
704,30359
704,21761
704,19685
704,32344
704,62058
704,72060
704,71346
704,35532
704,7010
704,66904
704,99865
704,67255
704,45026
704,45433
704,58551
704,69571
704,51444
704,61829
704,8456
704,21119
704,88215
704,68510
704,71704
704,27382
704,20326
704,10378
704,26613
704,44776
704,92079
704,72788
704,83185
704,32667
704,96425
704,26099
704,60792
704,57725
704,47092
704,43434
704,98376
704,11648
704,22155
222,18511
222,56797
222,51769
222,14337
222,53355
222,69526
222,19614
222,35512
222,8994
222,96869
222,91103
222,52988
222,4006
222,55084
222,61049
222,67822
222,76336
222,90410
222,4836
222,2081
222,27241
222,50274
222,4779
222,754
222,31777
222,85538
222,8527
222,80932
222,74734
222,2663
222,44238
222,23575
222,1957
222,62448
222,97055
222,69102
222,8418
222,47437
222,50150
222,24098
222,69705
222,13385
222,32186
222,49983
222,61063
222,96684
222,86748
222,91365
222,75288
222,30299
787,39076
787,65030
787,84793
787,66800
787,99600
787,12063
787,9206
787,38806
787,46432
787,80362
787,53973
787,24342
787,59801
787,65754
787,33321
787,34609
787,28782
787,40700
787,79157
787,41315
787,72938
787,43671
787,91963
787,87329
787,38632
787,35754
787,64639
787,79478
787,31951
787,60069
787,32195
787,46283
787,19862
787,80875
787,94368
787,78232
787,93489
787,3667
787,88447
787,34856
787,18269
787,11272
787,93103
787,19222
787,81133
787,57182
787,79424
787,29864
787,97285
787,676
54,62244
54,28453
54,27639
54,58659
54,84318
54,73937
54,4335
54,85001
54,53257
54,57012
54,71070
54,46365
54,89052
54,72697
54,93883
54,82323
54,81536
54,44730
54,28881
54,89857
54,71125
54,80221
54,97999
54,9744
54,62324
54,25156
54,19460
54,60804
54,640
54,99754
54,82121
54,44081
54,71972
54,26594
54,87685
54,85822
54,55964
54,59058
54,90241
54,58537
54,1122
54,99828
54,45627
54,15972
54,62282
54,25544
54,93444
54,89659
54,72742
54,13008
317,88404
317,28190
317,85206
317,29161
317,25235
317,76144
317,76094
317,62642
317,68571
317,60996
317,84153
317,31408
317,87404
317,73472
317,3385
317,89976
317,89947
317,4538
317,15511
317,75081
317,37998
317,38278
317,60772
317,54954
317,9755
317,31581
317,73144
317,38497
317,82344
317,32750
317,70171
317,76446
317,33063
317,41919
317,19173
317,3423
317,62628
317,49933
317,95147
317,24497
317,64797
317,23621
317,46742
317,34563
317,83729
317,48398
317,94396
317,34013
317,3713
317,26892
396,90850
396,37114
396,31073
396,36373
396,33766
396,32928
396,40132
396,4870
396,30476
396,39114
396,97397
396,38149
396,31902
396,40996
396,66656
396,97267
396,75673
396,12035
396,75459
396,92544
396,96591
396,46022
396,28143
396,51772
396,93747
396,78581
396,96498
396,74602
396,82594
396,1067
396,59220
396,62372
396,3254
396,17989
396,90583
396,39579
396,65272
396,57763
396,89597
396,16298
396,39721
396,6571
396,82609
396,33873
396,25135
396,74682
396,34046
396,74357
396,38223
396,22623
386,36548
386,70732
386,55737
386,61796
386,57802
386,50159
386,60743
386,25769
386,48294
386,75667
386,16728
386,80745
386,44953
386,82966
386,8172
386,43320
386,93812
386,80118
386,70501
386,57729
386,48967
386,32956
386,44817
386,4516
386,10571
386,41559
386,30586
386,53420
386,33614
386,25521
386,86239
386,4333
386,43017
386,57834
386,59331
386,80900
386,49851
386,58227
386,89747
386,99765
386,77584
386,30395
386,22565
386,41807
386,14272
386,57595
386,74462
386,66710
386,28325
386,10079
26,84420
26,49634
26,26811
26,21768
26,25319
26,22761
26,54075
26,21420
26,81077
26,67839
26,31724
26,64475
26,64324
26,39924
26,33708
26,78000
26,46850
26,8213
26,21287
26,56751
26,67623
26,54645
26,92309
26,80064
26,36343
26,28163
26,76242
26,10850
26,3677
26,28755
26,54763
26,16164
26,62948
26,67652
26,71027
26,35629
26,58409
26,1952
26,37407
26,43704
26,12894
26,47007
26,23691
26,94322
26,21264
26,79278
26,11018
26,25725
26,26940
26,92661
289,46148
289,37680
289,21808
289,9610
289,74148
289,85576
289,40763
289,29559
289,65474
289,44686
289,45825
289,43594
289,78501
289,61388
289,83573
289,96413
289,75626
289,15396
289,52035
289,99864
289,90633
289,68428
289,75287
289,1396
289,31939
289,77115
289,1021
289,39278
289,92183
289,20953
289,4614
289,30949
289,138
289,41794
289,43313
289,91938
289,51585
289,37335
289,91119
289,10371
289,16557
289,28517
289,90104
289,40283
289,98512
289,5488
289,70862
289,93321
289,24451
289,94415
500,97137
500,78179
500,91160
500,49260
500,98029
500,78281
500,36726
500,83486
500,63892
500,70684
500,82675
500,46834
500,63185
500,92173
500,60360
500,58081
500,41640
500,25435
500,55261
500,33865
500,57016
500,80355
500,82146
500,24170
500,78162
500,92454
500,61347
500,29349
500,26868
500,71204
500,13584
500,16579
500,64803
500,31756
500,37518
500,40887
500,6884
500,75477
500,7875
500,40419
500,37522
500,95079
500,52510
500,29102
500,8889
500,41741
500,35453
500,49334
500,91456
500,29893
134,3105
134,65425
134,11785
134,43723
134,364
134,43596
134,48865
134,70720
134,69766
134,60442
134,92668
134,46754
134,44621
134,78664
134,5320
134,40243
134,56310
134,62989
134,28063
134,35645
134,10719
134,20818
134,71123
134,89013
134,32217
134,57431
134,38343
134,62342
134,55621
134,31897
134,58069
134,25352
134,35201
134,23218
134,54674
134,52679
134,27365
134,66897
134,14841
134,50154
134,79650
134,34637
134,42213
134,75256
134,55007
134,95140
134,31167
134,90161
134,89327
134,88205
776,40468
776,83046
776,82421
776,9843
776,92080
776,28103
776,23414
776,2275
776,13466
776,30619
776,59598
776,82338
776,11131
776,88079
776,45376
776,22198
776,73256
776,58263
776,31079
776,34631
776,11120
776,60978
776,4638
776,96338
776,45164
776,79275
776,30487
776,93045
776,72198
776,62880
776,63448
776,20271
776,75576
776,98967
776,64906
776,57031
776,47926
776,50837
776,65199
776,36145
776,9065
776,90868
776,96997
776,28622
776,99094
776,2637
776,23958
776,41551
776,65216
776,4820
894,92890
894,49124
894,43753
894,45288
894,60323
894,71475
894,83289
894,71594
894,24503
894,43978
894,97305
894,90818
894,22103
894,76125
894,98535
894,39213
894,62588
894,44465
894,76928
894,38142
894,39334
894,66789
894,670
894,80013
894,77508
894,94141
894,50025
894,40974
894,91890
894,43697
894,68367
894,24252
894,64406
894,73102
894,78642
894,5498
894,20307
894,33902
894,86862
894,83282
894,92528
894,74431
894,56866
894,55352
894,19160
894,93470
894,83586
894,83329
894,6122
894,22556
904,77750
904,53851
904,44762
904,98502
904,60681
904,41042
904,20090
904,55931
904,60780
904,46025
904,90252
904,13322
904,55975
904,31927
904,76159
904,67394
904,40404
904,725
904,54828
904,76315
904,481
904,85696
904,96217
904,58094
904,61608
904,68389
904,43925
904,748
904,88854
904,7393
904,44559
904,32947
904,96384
904,39352
904,84110
904,73393
904,65857
904,37658
904,51514
904,26574
904,95868
904,33227
904,34239
904,90328
904,17025
904,24310
904,97832
904,52305
904,68393
904,30408
515,27120
515,19295
515,23915
515,76461
515,50319
515,95207
515,84470
515,89170
515,81467
515,59414
515,88558
515,58134
515,59137
515,95731
515,56319
515,44905
515,49901
515,14579
515,98599
515,308
515,23562
515,78953
515,5265
515,87350
515,75532
515,97438
515,24088
515,30441
515,12071
515,28922
515,86649
515,38273
515,47749
515,62707
515,60421
515,15792
515,91638
515,30983
515,8471
515,16907
515,62779
515,83867
515,95218
515,47695
515,38144
515,9416
515,81997
515,84151
515,13557
515,54392
84,27362
84,47456
84,29745
84,25622
84,52701
84,77886
84,75232
84,62723
84,60435
84,28882
84,72980
84,30098
84,15098
84,95636
84,25965
84,47428
84,29881
84,68723
84,59588
84,77273
84,88065
84,32115
84,88002
84,33608
84,24360
84,26583
84,48992
84,91510
84,69915
84,80459
84,61791
84,38855
84,68104
84,57235
84,3827
84,95379
84,16843
84,59679
84,84218
84,66434
84,80645
84,48440
84,57565
84,15824
84,65426
84,24005
84,94022
84,25962
84,45160
84,79903
926,7357
926,46385
926,36414
926,91298
926,4185
926,23790
926,98416
926,96152
926,92585
926,48266
926,30503
926,59092
926,44311
926,22171
926,92825
926,5174
926,9248
926,14540
926,32404
926,21720
926,51456
926,77567
926,92975
926,284
926,97273
926,92527
926,90926
926,52013
926,23416
926,69713
926,21082
926,48932
926,69497
926,77534
926,3453
926,5204
926,85435
926,74231
926,36161
926,83128
926,6246
926,45315
926,38924
926,8055
926,18243
926,17840
926,48947
926,11572
926,39986
926,78211
994,95454
994,22865
994,19366
994,15268
994,70889
994,46730
994,29138
994,5193
994,52809
994,49617
994,90441
994,31882
994,75820
994,61074
994,64519
994,65791
994,12666
994,53444
994,51679
994,1861
994,75708
994,20878
994,30676
994,47224
994,31052
994,19279
994,73025
994,94534
994,58696
994,54980
994,55706
994,92162
994,77850
994,3258
994,46855
994,56498
994,50099
994,575
994,21128
994,23808
994,76018
994,20157
994,70131
994,74656
994,92873
994,89265
994,12802
994,40555
994,11026
994,49002
73,32213
73,38501
73,32457
73,83281
73,31001
73,15772
73,22728
73,4971
73,28871
73,55284
73,1858
73,17986
73,68746
73,77449
73,834
73,96025
73,71586
73,35628
73,16449
73,5999
73,34373
73,32702
73,62540
73,2284
73,67989
73,71517
73,47152
73,95507
73,50016
73,55355
73,93777
73,15666
73,78115
73,16376
73,62440
73,31156
73,38615
73,43059
73,48000
73,68248
73,49341
73,4803
73,23954
73,67756
73,85301
73,1466
73,40381
73,95143
73,20678
73,52402
286,96541
286,54455
286,47485
286,16650
286,91355
286,36883
286,27287
286,20751
286,51270
286,6014
286,77310
286,27174
286,1895
286,66691
286,20053
286,79938
286,20097
286,86969
286,71550
286,10233
286,7316
286,66186
286,9126
286,65795
286,33296
286,46392
286,92082
286,93152
286,19100
286,61567
286,86668
286,37750
286,7862
286,28022
286,64653
286,99424
286,87873
286,62258
286,68195
286,31861
286,18208
286,47162
286,74183
286,47625
286,27652
286,9792
286,74980
286,66629
286,22509
286,96335
440,32126
440,81347
440,61692
440,41195
440,99903
440,80525
440,70168
440,78578
440,49121
440,38580
440,51648
440,74143
440,58588
440,71706
440,37289
440,61116
440,421
440,84688
440,70969
440,22845
440,87199
440,35496
440,60853
440,33972
440,14608
440,28675
440,46645
440,89179
440,79933
440,68822
440,3785
440,59946
440,81703
440,37748
440,10914
440,29530
440,76333
440,50414
440,13378
440,45796
440,69016
440,54040
440,73865
440,31039
440,19348
440,1978
440,36166
440,37404
440,43108
440,78355
802,97436
802,20710
802,80839
802,70356
802,24972
802,30879
802,90457
802,92384
802,30778
802,69326
802,63842
802,90924
802,87543
802,96154
802,30908
802,66704
802,12958
802,13030
802,61736
802,60088
802,51097
802,98031
802,45124
802,43123
802,70523
802,36330
802,59294
802,95206
802,12715
802,61461
802,68799
802,50827
802,43297
802,74649
802,89118
802,41984
802,30384
802,91410
802,88212
802,89498
802,81898
802,59489
802,2162
802,29498
802,82633
802,60174
802,23617
802,21760
802,51551
802,54276
908,33813
908,38753
908,29383
908,31022
908,18139
908,94039
908,19296
908,71246
908,50592
908,2110
908,11148
908,28803
908,58341
908,64433
908,70360
908,19639
908,82058
908,57884
908,82448
908,28520
908,26627
908,26443
908,18241
908,71512
908,45312
908,57015
908,52121
908,91029
908,30297
908,16050
908,23108
908,93239
908,98322
908,56377
908,20074
908,11230
908,18490
908,68503
908,50908
908,85911
908,47803
908,704
908,55150
908,2829
908,70840
908,3086
908,71065
908,56193
908,15477
908,18650
921,99407
921,73326
921,4952
921,63311
921,43731
921,28432
921,76257
921,12601
921,15183
921,99987
921,46924
921,75365
921,91580
921,3444
921,73628
921,12800
921,82860
921,86921
921,55719
921,62492
921,18799
921,93429
921,64157
921,561
921,74296
921,47225
921,40772
921,81032
921,97174
921,42528
921,37399
921,39111
921,21179
921,96932
921,91251
921,16688
921,74964
921,44659
921,79003
921,10756
921,22280
921,9150
921,33234
921,55530
921,88737
921,26705
921,58260
921,52840
921,24535
921,56915
493,9143
493,49354
493,18040
493,83604
493,10979
493,8169
493,41301
493,33671
493,4223
493,12306
493,98742
493,59321
493,49749
493,44965
493,37689
493,71765
493,26271
493,89924
493,74597
493,97392
493,91931
493,9455
493,34249
493,34670
493,14444
493,54322
493,28064
493,15124
493,61892
493,52527
493,80208
493,75142
493,54843
493,74648
493,4466
493,66552
493,51447
493,19836
493,98489
493,29878
493,45112
493,31125
493,34432
493,73465
493,81861
493,44974
493,88858
493,16828
493,49179
493,31267
107,64236
107,92112
107,32920
107,23519
107,51899
107,75896
107,84496
107,76978
107,4019
107,78380
107,25
107,99354
107,2006
107,30386
107,61152
107,37777
107,61135
107,73015
107,89880
107,60512
107,30086
107,83058
107,31216
107,71273
107,71909
107,58364
107,48599
107,51279
107,8118
107,50528
107,44445
107,93698
107,68480
107,37904
107,14113
107,44842
107,34425
107,7054
107,27833
107,63232
107,68907
107,13168
107,9948
107,42795
107,79661
107,65518
107,39030
107,8037
107,31924
107,55668
444,84037
444,42684
444,51243
444,29647
444,46453
444,64389
444,24903
444,62243
444,73917
444,77885
444,65249
444,42278
444,76573
444,72214
444,28950
444,23359
444,26910
444,97687
444,30169
444,70578
444,92850
444,18991
444,45251
444,91081
444,44472
444,9085
444,84090
444,82494
444,40728
444,25857
444,67634
444,69536
444,20602
444,16117
444,29069
444,90032
444,30258
444,71241
444,33032
444,16013
444,96693
444,21488
444,98281
444,32443
444,4445
444,20175
444,72144
444,14830
444,54194
444,90348
592,16927
592,88019
592,22533
592,17636
592,4735
592,69995
592,7682
592,76017
592,85724
592,4954
592,6344
592,44589
592,54089
592,49041
592,74120
592,28243
592,26711
592,74955
592,62198
592,49358
592,42493
592,38573
592,12239
592,70361
592,5755
592,93707
592,57952
592,70255
592,25815
592,15652
592,7899
592,65648
592,90009
592,93717
592,8646
592,77080
592,51559
592,31786
592,82620
592,62079
592,24979
592,39707
592,19217
592,93666
592,51518
